time,obs0_x,obs0_y,obs0_z,obs1_x,obs1_y,obs1_z,x,y,z,theta,psi,left,right
17.8,24.1132027508972,27.4956285071963,-59.421142651257,47.9388979513026,75.1344956934906,-73.5111997028069,11.5973725676237,27.6773663306818,-59.9706140480391,-0.015230161094532,1.41366852724208,0,0
17.9,24.1217888516481,27.5522107763653,-59.4340836035122,47.9932226298766,75.1343831727614,-73.5189642741599,11.6299343142176,27.8751256832032,-59.9670192718027,-0.017002921355055,1.40462744897864,0,1
18,24.1302937752777,27.6088281809418,-59.4470245557674,48.0475600549309,75.134234081047,-73.5267288455129,11.6636929529361,28.071400828538,-59.9627368695422,-0.019240199926351,1.39781271523327,0,0
18.1,24.1387174670261,27.6654806223137,-59.4599655080226,48.1019102030584,75.1340484049706,-73.5344934168658,11.6987451345482,28.2669902173655,-59.9580330069952,-0.018306148971898,1.38881594027168,0,1
18.2,24.1470598722436,27.7221680018003,-59.4729064602778,48.1562730508414,75.1338261311701,-73.5422579882188,11.7350552476656,28.4614982678376,-59.953258463863,-0.016655450971574,1.38175118036747,0,0
18.3,24.155320936391,27.778890220652,-59.485847412533,48.2106485748517,75.1335672462978,-73.5500225595718,11.7728766521828,28.6564050115012,-59.9487484581959,-0.011703206869018,1.37210161673557,0,1
18.4,24.1635006050395,27.835647180051,-59.4987883647882,48.2650367516508,75.1332717370203,-73.5577871309247,11.8123028151036,28.8519111453723,-59.9448851674634,-0.006923293985225,1.3650719035951,0,0
18.5,24.1715988238709,27.8924387811106,-59.5117293170434,48.3194375577894,75.1329395900191,-73.5655517022777,11.8535187477036,29.0488334181675,-59.9419555666647,0.000215556653568,1.35508156752644,0,1
18.6,24.1796155386775,27.9492649248761,-59.5246702692985,48.373850969808,75.1325707919899,-73.5733162736307,11.8963926596393,29.2462976451345,-59.9401803209426,0.006942925600656,1.34662901465376,0,1
18.7,24.1875506953625,28.0061255123244,-59.5376112215537,48.4282769642365,75.132165329643,-73.5810808449836,11.9409380345842,29.4440377219634,-59.939763490335,0.015410987076406,1.33903310358711,0,0
18.8,24.1954042399397,28.0630204443646,-59.5505521738089,48.4827155175943,75.1317231897034,-73.5888454163366,11.9871064365535,29.6417343659962,-59.9410622643273,0.026624629302497,1.32871115312602,0,1
18.9,24.2031761185337,28.1199496218375,-59.5634931260641,48.5371666063905,75.1312443589104,-73.5966099876895,12.0349106792687,29.8392862788284,-59.9444265261519,0.039017094844229,1.3195013430007,0,1
19,24.2108662773804,28.1769129455162,-59.5764340783193,48.5916302071236,75.130728824018,-73.6043745590425,12.0841185386224,30.0355404562844,-59.9501471212946,0.052357643750735,1.3116831587359,0,0
19.1,24.2184746628262,28.233910316106,-59.5893750305745,48.6461062962818,75.1301765717946,-73.6121391303955,12.1347600029825,30.2305888169549,-59.9584999237303,0.067042484183672,1.30115506172068,0,1
19.2,24.226001221329,28.2909416342446,-59.6023159828297,48.7005948503427,75.1295875890234,-73.6199037017484,12.1869422507183,30.4249269160002,-59.969704619322,0.083005565024536,1.29135501348118,0,1
19.3,24.2334458994576,28.3480068005024,-59.6152569350848,48.7550958457737,75.1289618625019,-73.6276682731014,12.2401819640619,30.6165798939876,-59.9838438340337,0.099542029134172,1.28341907748972,0,0
19.4,24.2408086438923,28.4051057153821,-59.62819788734,48.8096092590316,75.1282993790425,-73.6354328444544,12.2948151197417,30.8068204634002,-60.001197231861,0.116872008966736,1.27310690068193,0,1
19.5,24.2480894014245,28.4622382793193,-59.6411388395952,48.8641350665629,75.1276001254717,-73.6431974158073,12.3504374562358,30.9944735697929,-60.0217099145969,0.134715832415467,1.26280923124366,0,1
19.6,24.2552881189569,28.5194043926825,-59.6540797918504,48.9186732448037,75.1268640886312,-73.6509619871603,12.4071289162262,31.1797402963865,-60.0454854062006,0.153044255168579,1.25485212518341,0,0
19.7,24.2624047435041,28.576603955773,-59.6670207441056,48.9732237701798,75.1260912553767,-73.6587265585133,12.4649785112381,31.3629721552251,-60.0726402943823,0.171367282940672,1.24422812665891,0,1
19.8,24.2694392221918,28.6338368688254,-59.6799616963608,49.0277866191065,75.125281612579,-73.6664911298662,12.5233998501846,31.5425998325932,-60.1028537308289,0.189645413822189,1.23456384841188,0,1
19.9,24.2763915022576,28.6911030320074,-59.692902648616,49.0823617679887,75.1244351471232,-73.6742557012192,12.581969093771,31.7173811608831,-60.1357891629551,0.207574705864404,1.22671626725958,0,0
20,24.2832615310507,28.74840234542,-59.7058436008712,49.1369491932211,75.123551845909,-73.6820202725722,12.6414669504115,31.8898384184863,-60.1718175643011,0.224562617649643,1.2166665196836,0,0
20.1,24.2900492560319,28.8057347090977,-59.7187845531264,49.191548871188,75.1226316958511,-73.6897848439251,12.7014595356902,32.0589866271245,-60.210519862718,0.240824624534268,1.20641791935623,0,1
20.2,24.2967546247743,28.8631000230087,-59.7317255053815,49.2461607782634,75.1216746838783,-73.6975494152781,12.7619066687093,32.2247907226082,-60.2516716750051,0.256565704424217,1.19875660493178,0,0
20.3,24.3033775849625,28.9204981870546,-59.7446664576367,49.3007848908107,75.1206807969345,-73.7053139866311,12.8238805746945,32.3901054924912,-60.2958626156458,0.270182046858528,1.19011338703089,0,0
20.4,24.3099180843934,28.977929101071,-59.7576074098919,49.3554211851835,75.119650021978,-73.713078557984,12.8879776521154,32.5565994243739,-60.3432505809632,0.280859848568548,1.17963973598872,0,1
20.5,24.3163760709757,29.0353926648274,-59.7705483621471,49.4100696377245,75.1185823459817,-73.720843129337,12.9539951825033,32.7236398978771,-60.393296115138,0.289491311410232,1.16964421335671,0,1
20.6,24.3227514927304,29.0928887780274,-59.7834893144023,49.4647302247666,75.1174777559335,-73.72860770069,13.0223939734889,32.8921773906786,-60.4459085046465,0.295863098150226,1.16129087946306,0,1
20.7,24.3290442977909,29.1504173403086,-59.7964302666575,49.5194029226321,75.1163362388356,-73.7363722720429,13.0928336492628,33.061279898105,-60.5003359833539,0.300082639791242,1.15330852006713,0,0
20.8,24.3352544344026,29.2079782512431,-59.8093712189127,49.5740877076331,75.115157781705,-73.7441368433959,13.1651961290654,33.2306427774817,-60.5561315591811,0.303474019721067,1.14325380754396,0,0
20.9,24.3413818509234,29.2655714103372,-59.8223121711679,49.6287845560715,75.1139423715735,-73.7519014147489,13.2389342770829,33.3990426323619,-60.6127083546665,0.305913556296319,1.13303640724404,0,1
21,24.3474264958239,29.3231967170318,-59.835253123423,49.6834934442389,75.1126899954875,-73.7596659861018,13.3147035596126,33.5677139983735,-60.6703568198172,0.308937037106527,1.12532778054948,0,0
21.1,24.3533883176867,29.3808540707025,-59.8481940756782,49.7382143484165,75.111400640508,-73.7674305574548,13.3927511822855,33.7372239984113,-60.7292017330584,0.310870073837514,1.11457479351053,0,1
21.2,24.3592672652076,29.4385433706596,-59.8611350279334,49.7929472448755,75.1100742937109,-73.7751951288078,13.4725712646091,33.9063709190865,-60.7887872499378,0.313723746518554,1.10569553240468,0,0
21.3,24.3650632871946,29.4962645161483,-59.8740759801886,49.8476921098767,75.1087109421867,-73.7829597001607,13.5535280317794,34.073712316038,-60.8486967065959,0.317672271008411,1.09465969682835,0,1
21.4,24.3707763325687,29.5540174063489,-59.8870169324438,49.9024489196706,75.1073105730405,-73.7907242715137,13.6346384102833,34.2373099047469,-60.9084714605881,0.324384634056509,1.08562005168739,0,0
21.5,24.3764063503638,29.6118019403766,-59.899957884699,49.9572176504977,75.1058731733925,-73.7984888428666,13.7152661003028,34.3959462051579,-60.9680177096173,0.33296837200733,1.07512592195285,0,0
21.6,24.3819532897265,29.6696180172821,-59.9128988369542,50.0119982785882,75.1043987303772,-73.8062534142196,13.7959295507076,34.5507376825386,-61.028056909776,0.342078651256039,1.06452473187915,0,1
21.7,24.3874170999164,29.7274655360512,-59.9258397892094,50.0667907801619,75.1028872311442,-73.8140179855726,13.877437333471,34.7032153182047,-61.0893295711602,0.350487653350836,1.05463755517781,0,1
21.8,24.3927977303063,29.7853443956054,-59.9387807414645,50.1215951314287,75.1013386628575,-73.8217825569255,13.9599748713385,34.853867343227,-61.1519060940965,0.357403578129588,1.04535440972937,0,0
21.9,24.3980951303821,29.8432544948017,-59.9517216937197,50.1764113085881,75.0997530126962,-73.8295471282785,14.0445082185688,35.0044367111557,-61.2163021057129,0.362116654485488,1.03466057347275,0,1
22,24.4033092497427,29.901195732433,-59.9646626459749,50.2312392878296,75.0981302678539,-73.8373116996315,14.1304475630983,35.1539481833323,-61.2817495432571,0.36424192767365,1.0263868323061,0,0
22.1,24.4084400381005,29.9591680072277,-59.9776035982301,50.2860790453325,75.0964704155391,-73.8450762709845,14.2183193918796,35.303411521328,-61.3481214794597,0.362156056121646,1.01789851509226,0,0
22.2,24.4134874452813,30.0171712178505,-59.9905445504853,50.3409305572657,75.0947734429751,-73.8528408423374,14.3084123438859,35.4534395839175,-61.4149554546715,0.355665684262801,1.00999998106929,0,0
22.3,24.4184514212239,30.0752052629019,-60.0034855027405,50.3957937997882,75.0930393373999,-73.8606054136904,14.4002442589153,35.6034717599705,-61.4812613829673,0.347964086231681,1.00279902084865,0,0
22.4,24.4233319159812,30.133270040919,-60.0164264549957,50.4506687490489,75.0912680860664,-73.8683699850433,14.4942639509222,35.7543316832383,-61.5469057061696,0.338486044345111,0.995705694891216,0,0
22.5,24.4281288797191,30.1913654503747,-60.0293674072509,50.5055553811864,75.089459676242,-73.8761345563963,14.5911848161879,35.9072174673394,-61.6119977808542,0.327243729339073,0.988769613031652,0,0
22.6,24.4328422627175,30.2494913896789,-60.042308359506,50.5604536723291,75.0876140952095,-73.8838991277493,14.6904147145837,36.0612298150605,-61.6757864124652,0.316294323304567,0.98160763419898,0,0
22.7,24.4374720153699,30.3076477571777,-60.0552493117612,50.6153635985957,75.0857313302658,-73.8916636991022,14.7915786737849,36.2157338837246,-61.7379338774527,0.305300511852219,0.974879816727163,0,0
22.8,24.4420180881836,30.365834451154,-60.0681902640164,50.6702851360943,75.0838113687231,-73.8994282704552,14.8953676908705,36.3717347343528,-61.7987145934317,0.293621818199303,0.967648451426398,0,0
22.9,24.4464804317797,30.4240513698276,-60.0811312162716,50.7252182609232,75.0818541979084,-73.9071928418082,15.0015131472221,36.5287605991686,-61.8578695900458,0.282515333486127,0.960251620138633,0,0
23,24.4508589968934,30.482298411355,-60.0940721685268,50.7801629491706,75.0798598051632,-73.9149574131611,15.1099306673123,36.686576885028,-61.9153548723257,0.27195126132697,0.952750382136487,0,0
23.1,24.4551537343737,30.54057547383,-60.107013120782,50.8351191769145,75.0778281778443,-73.9227219845141,15.2198666530948,36.8440350377362,-61.9708171890431,0.261967761203303,0.945052831968396,0,0
23.2,24.4593645951838,30.5988824552835,-60.1199540730372,50.8900869202228,75.0757593033229,-73.9304865558671,15.3302294730556,36.9995445980032,-62.0238932436658,0.25357557681225,0.937242969244,0,0
23.3,24.4634915304009,30.6572192536836,-60.1328950252924,50.9450661551536,75.0736531689855,-73.93825112722,15.4422369070963,37.1547360066812,-62.0753462809099,0.244951557256792,0.928983656676776,0,1
23.4,24.4675344912167,30.715585766936,-60.1458359775476,51.0000568577547,75.071509762233,-73.946015698573,15.5558400376833,37.3095270220717,-62.1252598938633,0.237547986084921,0.921676350340322,0,0
23.5,24.4714934289369,30.7739818928838,-60.1587769298027,51.055059004064,75.0693290704815,-73.953780269926,15.6719076265536,37.4650771360313,-62.1740610814472,0.230125240501846,0.91292581771951,0,1
23.6,24.4753682949818,30.8324075293078,-60.1717178820579,51.1100725701093,75.067111081162,-73.9615448412789,15.7902620492788,37.6209825410151,-62.2217497564625,0.223358064361377,0.904502037083758,0,0
23.7,24.4791590408859,30.8908625739266,-60.1846588343131,51.1650975319082,75.06485578172,-73.9693094126319,15.9115425903849,37.7779830871815,-62.2686002544413,0.216904692565462,0.895819796302242,0,0
23.8,24.4828656182985,30.9493469243968,-60.1975997865683,51.2201338654687,75.0625631596164,-73.9770739839849,16.0351285140101,37.9351423820264,-62.3144417903327,0.211686985961547,0.886200532182252,0,1
23.9,24.4864879789831,31.0078604783128,-60.2105407388235,51.2751815467885,75.0602332023266,-73.9848385553378,16.1606820920804,38.0918639799533,-62.3593358141547,0.207723188818459,0.87701778089533,0,0
24,24.4900260748183,31.0664031332073,-60.2234816910787,51.3302405518553,75.0578658973411,-73.9926031266908,16.2878401973294,38.2475863084044,-62.4033262720535,0.204263383891905,0.867334713728097,0,0
24.1,24.493479857797,31.1249747865513,-60.2364226433339,51.385310856647,75.0554612321653,-74.0003676980438,16.416719487389,38.4023325550587,-62.4465782964112,0.20138973325371,0.857061908908485,0,0
24.2,24.4968492800272,31.1835753357541,-60.2493635955891,51.4403924371313,75.0530191943195,-74.0081322693967,16.5472151480023,38.5559550226797,-62.4892434416584,0.200080853837433,0.846389279374704,0,1
24.3,24.5001342937315,31.2422046781637,-60.2623045478442,51.495485269266,75.0505397713388,-74.0158968407497,16.6793369073996,38.708313354127,-62.5314988597741,0.198709035839622,0.836045882423725,0,0
24.4,24.5033348512477,31.3008627110664,-60.2752455000994,51.5505893289991,75.0480229507735,-74.0236614121027,16.8137744997253,38.8601221238297,-62.5735915589826,0.196855656901591,0.825804086075496,0,0
24.5,24.5064509050285,31.3595493316877,-60.2881864523546,51.6057045922684,75.0454687201885,-74.0314259834556,16.9502850950149,39.0110882970501,-62.6153402835955,0.193577530141529,0.815866537144844,0,0
24.6,24.5094824076416,31.4182644371916,-60.3011274046098,51.6608310350019,75.042877067164,-74.0391905548086,17.0885740027345,39.1609274939054,-62.656560073207,0.191451770082341,0.807139044812742,0,0
24.7,24.5124293117699,31.4770079246814,-60.314068356865,51.7159686331178,75.0402479792948,-74.0469551261616,17.2283207515283,39.3095854735873,-62.6973033870136,0.190272587209376,0.797731349477993,0,0
24.8,24.5152915702115,31.5357796911993,-60.3270093091202,51.7711173625239,75.0375814441911,-74.0547196975145,17.3690642072044,39.4565682055976,-62.7375657532492,0.189448814159958,0.791217817700655,0,0
24.9,24.5180691358799,31.5945796337268,-60.3399502613754,51.8262771991187,75.0348774494776,-74.0624842688675,17.5107865212001,39.6022937859395,-62.7775337500113,0.189263016484186,0.784422546670534,0,0
25,24.5207619618038,31.653407649185,-60.3528912136306,51.8814481187904,75.0321359827942,-74.0702488402205,17.6533515974637,39.7468466477075,-62.8173376255718,0.190025783772377,0.77832567871819,0,0
25.1,24.5233700011274,31.7122636344342,-60.3658321658857,51.9366300974174,75.0293570317959,-74.0780134115734,17.7966342046435,39.8902852310083,-62.8571206271521,0.191085868337635,0.772576105666394,0,0
25.2,24.5258932071104,31.7711474862745,-60.3787731181409,51.9918231108681,75.0265405841525,-74.0857779829264,17.9397113378402,40.0317840337475,-62.8967755173788,0.193999372132264,0.768393783084734,0,0
25.3,24.528331533128,31.8300591014456,-60.3917140703961,52.0470271350013,75.0236866275487,-74.0935425542793,18.0811917542232,40.1703588163855,-62.9362525681774,0.198671642356314,0.764652786780007,0,0
25.4,24.5306849326711,31.8889983766273,-60.4046550226513,52.1022421456657,75.0207951496846,-74.1013071256323,18.2213279170958,40.3065035296643,-62.9760158000739,0.20564455677269,0.760547495503688,0,0
25.5,24.5329533593464,31.9479652084392,-60.4175959749065,52.1574681187002,75.017866138275,-74.1090716969853,18.3611369130013,40.4412610799323,-63.0167792378805,0.214800700615955,0.755329084202392,0,0
25.6,24.5351367668762,32.0069594934411,-60.4305369271617,52.2127050299339,75.0148995810497,-74.1168362683382,18.5015403519699,40.5753534867528,-63.0591428649332,0.223665277585097,0.74735115773536,0,0
25.7,24.5372351090987,32.065981128133,-60.4434778794169,52.2679528551859,75.0118954657536,-74.1246008396912,18.6427344057718,40.7085215216913,-63.1031693164417,0.231789215663641,0.737888702342622,0,0
25.8,24.5392483399681,32.1250300089551,-60.4564188316721,52.3232115702656,75.0088537801467,-74.1323654110442,18.7849228637062,40.8404305497674,-63.1487539582846,0.239079973117728,0.728691244671318,0,0
25.9,24.5411764135543,32.1841060322886,-60.4693597839272,52.3784811509726,75.005774512004,-74.1401299823971,18.9278463912962,40.9706154005819,-63.195664117999,0.245771051484364,0.721872588769763,0,0
26,24.5430192840437,32.2432090944546,-60.4823007361824,52.4337615730966,75.0026576491155,-74.1478945537501,19.0717603409493,41.0996222577944,-63.2438916386854,0.250694668853554,0.716459170473743,0,0
26.1,24.5447769057385,32.3023390917156,-60.4952416884376,52.4890528124176,74.9995031792862,-74.1556591251031,19.2162234267485,41.2274499009401,-63.2930476266944,0.253850243333555,0.711272949728058,0,0
26.2,24.5464492330571,32.3614959202744,-60.5081826406928,52.5443548447056,74.9963110903363,-74.163423696456,19.360388667472,41.3535042480841,-63.342542674011,0.255442044622275,0.709363374207581,0,0
26.3,24.5480362205343,32.4206794762752,-60.521123592948,52.5996676457211,74.9930813701009,-74.171188267809,19.5046747773646,41.4787020071543,-63.3922757769991,0.255231517441249,0.708980638184845,0,0
26.4,24.5495378228211,32.4798896558031,-60.5340645452032,52.6549911912145,74.9898140064304,-74.178952839162,19.6488500222353,41.6033239548337,-63.4419554393338,0.254785669174638,0.710363828352602,0,0
26.5,24.550953994685,32.5391263548844,-60.5470054974584,52.7103254569268,74.98650898719,-74.1867174105149,19.7926097777868,41.7275748122078,-63.49138399447,0.252909412111256,0.713513701914181,0,0
26.6,24.5522846910098,32.5983894694869,-60.5599464497136,52.7656704185888,74.9831663002602,-74.1944819818679,19.9351124883238,41.8511707438044,-63.5401049406858,0.2492316192562,0.717558622441349,0,0
26.7,24.553529866796,32.6576788955197,-60.5728874019687,52.821026051922,74.9797859335366,-74.2022465532209,20.0760544293265,41.9741497261527,-63.5878112543876,0.246223871034003,0.720259629322268,0,0
26.8,24.5546894771606,32.7169945288337,-60.5858283542239,52.8763923326378,74.9763678749298,-74.2100111245738,20.215420862047,42.0964891150741,-63.6345085309724,0.24376535042111,0.721778449490701,0,0
26.9,24.5557634773373,32.7763362652214,-60.5987693064791,52.931769236438,74.9729121123653,-74.2177756959268,20.3530396609437,42.2177840634985,-63.680257900295,0.243860051236025,0.722886873716827,0,0
27,24.5567518226764,32.835704000417,-60.6117102587343,52.9871567390148,74.9694186337843,-74.2255402672798,20.4903324917849,42.3391286900946,-63.725834539647,0.244756085571888,0.72190173692364,0,0
27.1,24.5576544686453,32.895097630097,-60.6246512109895,53.0425548160504,74.9658874271425,-74.2333048386327,20.6278096574732,42.4606406925938,-63.7715285662957,0.245344822872964,0.719254083027071,0,0
27.2,24.558471370828,32.9545170498799,-60.6375921632447,53.0979634432177,74.962318480411,-74.2410694099857,20.7655747536804,42.5819605684949,-63.8172856727118,0.244366567471146,0.715567980578106,0,0
27.3,24.5592024849255,33.0139621553261,-60.6505331154999,53.1533825961794,74.9587117815762,-74.2488339813387,20.9050952790688,42.7040576349533,-63.8633869674803,0.243254650850371,0.710912351384621,0,0
27.4,24.5598477667559,33.0734328419388,-60.6634740677551,53.208812250589,74.9550673186393,-74.2565985526916,21.047495568359,42.8275971664218,-63.9100417512572,0.240219319013764,0.706051199179865,0,0
27.5,24.5604071722541,33.1329290051635,-60.6764150200103,53.26425238209,74.9513850796168,-74.2643631240446,21.1934812010367,42.9529468195222,-63.9570676211388,0.23406685614961,0.703469664793755,0,0
27.6,24.5608806574725,33.1924505403881,-60.6893559722654,53.3197029663164,74.9476650525405,-74.2721276953976,21.3431697753918,43.080431560736,-64.0040059651279,0.225849732721322,0.701675028700084,0,0
27.7,24.5612681785804,33.2519973429435,-60.7022969245206,53.3751639788924,74.9439072254572,-74.2798922667505,21.4963144330488,43.2100609575292,-64.0503168156811,0.215284493810951,0.702197840775711,0,0
27.8,24.5615696918646,33.3115693081033,-60.7152378767758,53.4306353954327,74.9401115864288,-74.2876568381035,21.6528785668445,43.3422357831654,-64.0955275279691,0.204452597549464,0.703533992062442,0,0
27.9,24.561785153729,33.3711663310842,-60.728178829031,53.4861171915421,74.9362781235326,-74.2954214094565,21.8100131091948,43.4749220803744,-64.1388437337035,0.197381786316568,0.704752183443183,0,0
28,24.561914520695,33.4307883070458,-60.7411197812862,53.5416093428162,74.9324068248608,-74.3031859808094,21.9669959216131,43.6076693021711,-64.1804807978455,0.19099146030432,0.704764880783653,0,0
28.1,24.5619577494016,33.490435131091,-60.7540607335414,53.5971118248406,74.928497678521,-74.3109505521624,22.1241730933811,43.7406161152029,-64.2207359163914,0.185266381827124,0.704640295615709,0,0
28.2,24.5619147966052,33.5501066982662,-60.7670016857966,53.6526246131914,74.924550672636,-74.3187151235153,22.2811201767728,43.8732885290542,-64.2597164812309,0.181140004325443,0.704915846591572,0,0
28.3,24.5617856191797,33.609802903561,-60.7799426380518,53.7081476834352,74.9205657953437,-74.3264796948683,22.4385399436371,44.0062599729814,-64.2978392662008,0.177530875955546,0.704565672690723,0,0
28.4,24.5615701741168,33.6695236419089,-60.7928835903069,53.7636810111288,74.9165430347972,-74.3342442662213,22.5958569799451,44.1390371352418,-64.3351608015352,0.17535418006043,0.705022234310373,0,0
28.5,24.561268418526,33.7292688081867,-60.8058245425621,53.8192245718196,74.9124823791649,-74.3420088375742,22.7519439333501,44.2706548215036,-64.3716548395894,0.173827369376562,0.706249548920738,0,0
28.6,24.5608803096343,33.7890382972156,-60.8187654948173,53.8747783410453,74.9083838166304,-74.3497734089272,22.9071499499108,44.40163762862,-64.4076318629574,0.172937802054944,0.70607541173195,0,0
28.7,24.560405804787,33.8488320037603,-60.8317064470725,53.9303422943341,74.9042473353925,-74.3575379802802,23.0623863315461,44.5326914847421,-64.4433962043378,0.171947911781146,0.705966724745495,0,0
28.8,24.5598448614469,33.9086498225298,-60.8446473993277,53.9859164072047,74.9000729236652,-74.3653025516331,23.2176282952344,44.6636314242995,-64.4789434252244,0.170905150158063,0.706057667837016,0,0
28.9,24.5591974371951,33.9684916481773,-60.8575883515829,54.0415006551661,74.8958605696779,-74.3730671229861,23.3730083419957,44.7945991599542,-64.5143181241958,0.169716910651601,0.70711027639308,0,0
29,24.5584634897305,34.0283573753005,-60.8705293038381,54.0970950137179,74.8916102616751,-74.3808316943391,23.5280424801647,44.9253208077483,-64.5493997301652,0.168532170851663,0.708820299556826,0,0
29.1,24.5576429768702,34.0882468984412,-60.8834702560933,54.1526994583501,74.8873219879166,-74.388596265692,23.6828765210639,45.0561064501192,-64.5842555967619,0.167465078025157,0.711006384724457,0,0
29.2,24.5567358565497,34.1481601120862,-60.8964112083484,54.2083139645431,74.8829957366774,-74.396360837045,23.8370234332785,45.1866984281209,-64.6188150647083,0.166491354134415,0.712970777712218,0,0
29.3,24.5557420868225,34.2080969106667,-60.9093521606036,54.263938507768,74.878631496248,-74.404125408398,23.9902957985997,45.3170156479799,-64.6530960843693,0.166881742961401,0.714783884723936,0,0
29.4,24.5546616258605,34.2680571885591,-60.9222931128588,54.3195730634861,74.8742292549338,-74.4118899797509,24.1430983688499,45.4473630508783,-64.6873393324311,0.167627298313886,0.718187645309144,0,0
29.5,24.5534944319539,34.3280408400845,-60.935234065114,54.3752176071495,74.8697890010559,-74.4196545511039,24.2950221310784,45.5775994727404,-64.7216009833721,0.168846606392805,0.722321876685286,0,0
29.6,24.5522404635114,34.3880477595091,-60.9481750173692,54.4308721142007,74.8653107229503,-74.4274191224569,24.4471061350281,45.708907428889,-64.7561749876095,0.169151914778749,0.726577480751328,0,0
29.7,24.5508996790603,34.4480778410446,-60.9611159696244,54.4865365600728,74.8607944089686,-74.4351836938098,24.5993994455671,45.8414735543839,-64.7910851269626,0.170884265361384,0.729462573641814,0,0
29.8,24.5494720372463,34.5081309788479,-60.9740569218796,54.5422109201891,74.8562400474775,-74.4429482651628,24.7506955211401,45.9740756474133,-64.8261705480779,0.172745015575109,0.731740048129689,0,0
29.9,24.5479574968339,34.5682070670212,-60.9869978741348,54.597895169964,74.8516476268592,-74.4507128365158,24.9013466646998,46.106861242364,-64.8615594998421,0.174364649494043,0.73350801741816,0,0
30,24.5463560167061,34.6283059996126,-60.9999388263899,54.6535892848019,74.847017135511,-74.4584774078687,25.0514170243757,46.2397123775525,-64.8971896613654,0.175098124006212,0.735745688258991,0,0
30.1,24.5446675558648,34.6884276706158,-61.0128797786451,54.7092932400981,74.8423485618458,-74.4662419792217,25.2012886623381,46.3729752083431,-64.9330737884373,0.17704537267095,0.736775715954679,0,0
30.2,24.5428920734308,34.7485719739704,-61.0258207309003,54.7650070112385,74.8376418942914,-74.4740065505747,25.3506720800387,46.5062629120103,-64.9692836941422,0.179636183554506,0.738144210007654,0,0
30.3,24.5410295286435,34.8087388035619,-61.0387616831555,54.8207305735993,74.8328971212915,-74.4817711219276,25.500066279358,46.6399581244764,-65.0059741713241,0.181062004442908,0.739715783165391,0,0
30.4,24.5390798808616,34.8689280532222,-61.0517026354107,54.8764639025476,74.8281142313046,-74.4895356932806,25.6492471222565,46.7739251628673,-65.0430018856026,0.182402833433575,0.739054490028183,0,0
30.5,24.5370430895625,34.9291396167291,-61.0646435876659,54.9322069734408,74.823293212805,-74.4973002646336,25.7982617844172,46.9079473492042,-65.0802858286454,0.183697385017395,0.738215359058397,0,0
30.6,24.534919114343,34.9893733878068,-61.0775845399211,54.9879597616271,74.818434054282,-74.5050648359865,25.9476020417879,47.042246340155,-65.1179071936837,0.185022353006942,0.736247847253221,0,0
30.7,24.5327079149186,35.0496292601264,-61.0905254921763,55.0437222424455,74.8135367442406,-74.5128294073395,26.0974554598345,47.176763984717,-65.1558742298948,0.185894974233115,0.733184455949792,0,0
30.8,24.5304094511245,35.1099071273051,-61.1034664444315,55.0994943912251,74.8086012712008,-74.5205939786924,26.2478979856837,47.3112798605054,-65.1941483425623,0.187631585183209,0.730327639336112,0,0
30.9,24.5280236829148,35.1702068829072,-61.1164073966866,55.1552761832862,74.8036276236982,-74.5283585500454,26.3987832067278,47.4455404323801,-65.2326831451632,0.188042296254541,0.728365427554955,0,0
31,24.5255505703631,35.2305284204438,-61.1293483489418,55.2110675939393,74.7986157902839,-74.5361231213984,26.5502593489923,47.5797911194499,-65.2714459505428,0.188943756787349,0.726725872219473,0,0
31.1,24.5229900736622,35.2908716333729,-61.142289301197,55.2668685984858,74.7935657595241,-74.5438876927514,26.7027955489576,47.7146235518155,-65.3105502219596,0.18838317248962,0.723749208471836,0,0
31.2,24.5203421531247,35.3512364150998,-61.1552302534522,55.3226791722179,74.7884775200005,-74.5516522641043,26.856325084459,47.8498033766887,-65.3497494224891,0.187311920009983,0.72025627319259,0,0
31.3,24.5176067691823,35.4116226589768,-61.1681712057074,55.378499290418,74.7833510603104,-74.5594168354573,27.0104837687702,47.9848739992572,-65.3888439528279,0.186591460604275,0.715787271138284,0,0
31.4,24.5147838823866,35.472030258304,-61.1811121579626,55.4343289283597,74.7781863690663,-74.5671814068102,27.1652154679641,48.1195282008437,-65.4277547020094,0.185528711628502,0.711079598770786,0,0
31.5,24.5118734534087,35.5324591063286,-61.1940531102178,55.4901680613069,74.7729834348961,-74.5749459781632,27.3198766704889,48.2530924480179,-65.4662867255001,0.185262925253224,0.706509837133813,0,0
31.6,24.5088754430393,35.5929090962458,-61.206994062473,55.5460166645145,74.7677422464432,-74.5827105495162,27.473788363283,48.3848927649992,-65.5044114200727,0.186433792316492,0.703119647389135,0,0
31.7,24.505789812189,35.6533801211982,-61.2199350147281,55.6018747132279,74.7624627923666,-74.5904751208691,27.624891023846,48.513385676867,-65.5419168103385,0.190341185854387,0.69871482502842,0,0
31.8,24.5026165218883,35.7138720742767,-61.2328759669833,55.6577421826834,74.7571450613403,-74.5982396922221,27.7723941263916,48.6379905130336,-65.5789990960148,0.195070177345607,0.693900308272943,0,0
31.9,24.4993555332873,35.7743848485199,-61.2458169192385,55.7136190481078,74.7517890420542,-74.6060042635751,27.9157344344926,48.7581140496638,-65.6157316454409,0.202000745939281,0.686885367395326,0,0
